order_month,orders,mean_quantity,total_revenue,avg_order_price,hour
449,2,4,2.0,134.65,33.66,2015-02-08 16:00:00
450,2,10,2.2,371.9,37.19,2015-02-08 17:00:00
451,2,3,2.67,122.0,40.67,2015-02-08 18:00:00
452,2,1,2.0,32.45,32.45,2015-02-08 19:00:00
453,2,7,2.0,237.0,33.86,2015-02-08 20:00:00
454,2,6,1.33,125.0,20.83,2015-02-08 21:00:00
455,2,2,1.5,49.0,24.5,2015-02-08 22:00:00
456,2,4,2.25,151.75,37.94,2015-02-09 11:00:00
457,2,8,3.38,450.2,56.28,2015-02-09 12:00:00
458,2,7,1.71,209.9,29.99,2015-02-09 13:00:00
459,2,4,2.0,128.25,32.06,2015-02-09 14:00:00
460,2,7,2.57,292.9,41.84,2015-02-09 16:00:00
461,2,5,2.4,200.0,40.0,2015-02-09 17:00:00
462,2,4,1.75,129.4,32.35,2015-02-09 18:00:00
463,2,3,2.0,101.45,33.82,2015-02-09 19:00:00
464,2,5,2.0,168.2,33.64,2015-02-09 20:00:00
465,2,1,2.0,33.5,33.5,2015-02-09 22:00:00
466,2,3,1.67,73.5,24.5,2015-02-10 11:00:00
467,2,7,1.57,184.5,26.36,2015-02-10 12:00:00
468,2,11,2.55,455.7,41.43,2015-02-10 13:00:00
469,2,3,1.67,83.75,27.92,2015-02-10 14:00:00
470,2,3,1.67,82.5,27.5,2015-02-10 15:00:00
471,2,3,2.33,121.75,40.58,2015-02-10 16:00:00
472,2,5,2.0,179.0,35.8,2015-02-10 17:00:00
473,2,8,2.5,340.0,42.5,2015-02-10 18:00:00
474,2,4,2.0,141.4,35.35,2015-02-10 19:00:00
475,2,5,1.8,153.25,30.65,2015-02-10 20:00:00
476,2,3,1.33,60.25,20.08,2015-02-10 21:00:00
477,2,6,2.17,199.25,33.21,2015-02-10 22:00:00
478,2,4,1.75,115.75,28.94,2015-02-11 11:00:00
479,2,11,3.55,643.85,58.53,2015-02-11 12:00:00
480,2,8,1.88,233.75,29.22,2015-02-11 13:00:00
481,2,2,2.0,73.75,36.88,2015-02-11 14:00:00
482,2,5,2.8,212.75,42.55,2015-02-11 15:00:00
483,2,6,2.33,207.9,34.65,2015-02-11 16:00:00
484,2,5,2.2,178.0,35.6,2015-02-11 17:00:00
485,2,7,2.14,290.35,41.48,2015-02-11 18:00:00
486,2,2,1.5,57.75,28.88,2015-02-11 19:00:00
487,2,1,1.0,16.75,16.75,2015-02-11 20:00:00
488,2,3,3.67,194.5,64.83,2015-02-11 21:00:00
489,2,2,2.0,74.0,37.0,2015-02-11 22:00:00
490,2,4,2.75,175.25,43.81,2015-02-12 11:00:00
491,2,14,2.21,528.55,37.75,2015-02-12 12:00:00
492,2,6,3.5,322.7,53.78,2015-02-12 13:00:00
493,2,2,1.0,32.75,16.38,2015-02-12 14:00:00
494,2,6,1.83,193.45,32.24,2015-02-12 15:00:00
495,2,5,2.4,219.0,43.8,2015-02-12 16:00:00
496,2,4,1.75,119.0,29.75,2015-02-12 17:00:00
497,2,6,2.67,274.75,45.79,2015-02-12 18:00:00
498,2,4,1.75,111.5,27.88,2015-02-12 19:00:00
499,2,4,1.5,101.4,25.35,2015-02-12 20:00:00
500,2,3,1.33,65.75,21.92,2015-02-12 21:00:00
501,2,1,4.0,70.0,70.0,2015-02-12 22:00:00
502,2,6,1.67,194.5,32.42,2015-02-13 11:00:00
503,2,6,3.17,330.95,55.16,2015-02-13 12:00:00
504,2,10,3.0,520.7,52.07,2015-02-13 13:00:00
505,2,3,1.33,65.25,21.75,2015-02-13 14:00:00
506,2,2,1.0,28.0,14.0,2015-02-13 15:00:00
507,2,7,2.86,349.75,49.96,2015-02-13 16:00:00
508,2,5,2.8,212.75,42.55,2015-02-13 17:00:00
509,2,6,1.67,164.45,27.41,2015-02-13 18:00:00
510,2,2,2.5,83.45,41.72,2015-02-13 19:00:00
511,2,10,2.4,384.4,38.44,2015-02-13 20:00:00
512,2,7,1.86,216.1,30.87,2015-02-13 21:00:00
513,2,7,1.71,204.2,29.17,2015-02-13 22:00:00
514,2,1,2.0,37.25,37.25,2015-02-14 11:00:00
515,2,3,1.33,69.0,23.0,2015-02-14 12:00:00
516,2,2,3.0,99.2,49.6,2015-02-14 13:00:00
517,2,4,4.75,303.25,75.81,2015-02-14 14:00:00
518,2,3,2.0,102.4,34.13,2015-02-14 15:00:00
519,2,5,1.2,104.5,20.9,2015-02-14 16:00:00
520,2,9,1.67,216.95,24.11,2015-02-14 17:00:00
521,2,10,2.8,481.0,48.1,2015-02-14 18:00:00
522,2,7,2.71,320.15,45.74,2015-02-14 19:00:00
523,2,3,3.33,160.45,53.48,2015-02-14 20:00:00
524,2,5,2.6,227.75,45.55,2015-02-14 21:00:00
525,2,5,2.4,197.25,39.45,2015-02-14 22:00:00
526,2,5,4.0,339.25,67.85,2015-02-15 11:00:00
527,2,1,2.0,33.0,33.0,2015-02-15 12:00:00
528,2,3,1.0,53.75,17.92,2015-02-15 13:00:00
529,2,4,2.75,184.95,46.24,2015-02-15 14:00:00
530,2,3,2.0,102.5,34.17,2015-02-15 15:00:00
531,2,5,1.6,113.25,22.65,2015-02-15 16:00:00
532,2,15,2.27,561.1,37.41,2015-02-15 17:00:00
533,2,5,2.2,194.5,38.9,2015-02-15 18:00:00
534,2,5,2.0,161.7,32.34,2015-02-15 19:00:00
535,2,3,2.0,102.5,34.17,2015-02-15 20:00:00
536,2,6,2.83,294.75,49.12,2015-02-15 21:00:00
537,2,5,3.2,253.45,50.69,2015-02-16 11:00:00
538,2,10,2.6,421.0,42.1,2015-02-16 12:00:00
539,2,3,3.0,169.95,56.65,2015-02-16 13:00:00
540,2,4,1.75,113.5,28.38,2015-02-16 14:00:00
541,2,2,2.0,55.75,27.88,2015-02-16 15:00:00
542,2,4,2.25,128.7,32.17,2015-02-16 16:00:00
543,2,5,1.8,144.0,28.8,2015-02-16 17:00:00
544,2,8,2.75,384.2,48.02,2015-02-16 18:00:00
545,2,6,1.83,197.5,32.92,2015-02-16 19:00:00
546,2,1,4.0,63.5,63.5,2015-02-16 20:00:00
547,2,1,2.0,37.25,37.25,2015-02-16 22:00:00
548,2,4,1.75,112.25,28.06,2015-02-17 11:00:00
549,2,7,1.43,167.75,23.96,2015-02-17 12:00:00
550,2,9,1.89,293.25,32.58,2015-02-17 13:00:00
551,2,7,3.57,410.7,58.67,2015-02-17 14:00:00
552,2,2,4.0,122.25,61.12,2015-02-17 15:00:00
553,2,4,2.0,133.5,33.38,2015-02-17 16:00:00
554,2,10,1.3,187.75,18.77,2015-02-17 17:00:00
555,2,4,1.75,123.25,30.81,2015-02-17 18:00:00
556,2,4,2.5,154.5,38.62,2015-02-17 19:00:00
557,2,4,2.75,191.7,47.92,2015-02-17 20:00:00
558,2,2,3.0,93.0,46.5,2015-02-17 21:00:00
559,2,4,1.75,132.0,33.0,2015-02-17 22:00:00
560,2,6,2.5,248.45,41.41,2015-02-18 11:00:00
561,2,7,3.0,316.1,45.16,2015-02-18 12:00:00
562,2,7,2.71,320.5,45.79,2015-02-18 13:00:00
563,2,4,2.0,123.9,30.98,2015-02-18 14:00:00
564,2,3,2.33,118.75,39.58,2015-02-18 15:00:00
565,2,4,2.25,148.0,37.0,2015-02-18 16:00:00
566,2,5,2.8,227.4,45.48,2015-02-18 17:00:00
567,2,10,2.8,480.0,48.0,2015-02-18 18:00:00
568,2,4,2.5,165.75,41.44,2015-02-18 19:00:00
569,2,6,3.0,271.0,45.17,2015-02-18 20:00:00
570,2,3,2.33,104.25,34.75,2015-02-18 21:00:00
571,2,2,3.5,118.75,59.38,2015-02-18 22:00:00
572,2,3,2.33,109.0,36.33,2015-02-19 11:00:00
573,2,7,2.29,277.7,39.67,2015-02-19 12:00:00
574,2,9,3.33,504.1,56.01,2015-02-19 13:00:00
575,2,5,1.2,103.25,20.65,2015-02-19 14:00:00
576,2,6,1.67,141.25,23.54,2015-02-19 15:00:00
577,2,2,2.5,81.25,40.62,2015-02-19 16:00:00
578,2,8,1.88,231.25,28.91,2015-02-19 17:00:00
579,2,7,1.57,194.0,27.71,2015-02-19 18:00:00
580,2,5,2.4,194.75,38.95,2015-02-19 19:00:00
581,2,1,4.0,70.25,70.25,2015-02-19 20:00:00
582,2,3,2.33,123.45,41.15,2015-02-19 21:00:00
583,2,1,1.0,20.25,20.25,2015-02-20 11:00:00
584,2,10,2.5,411.9,41.19,2015-02-20 12:00:00
585,2,15,2.53,633.75,42.25,2015-02-20 13:00:00
586,2,4,2.75,171.25,42.81,2015-02-20 14:00:00
587,2,5,2.0,163.25,32.65,2015-02-20 15:00:00
588,2,4,3.0,212.0,53.0,2015-02-20 16:00:00
589,2,10,2.3,383.65,38.36,2015-02-20 17:00:00
590,2,2,3.0,97.25,48.62,2015-02-20 18:00:00
591,2,7,1.86,183.5,26.21,2015-02-20 19:00:00
592,2,7,2.43,293.95,41.99,2015-02-20 20:00:00
593,2,5,2.4,204.2,40.84,2015-02-20 21:00:00
594,2,3,2.33,116.2,38.73,2015-02-20 22:00:00
595,2,1,1.0,12.0,12.0,2015-02-21 11:00:00
596,2,9,2.78,395.65,43.96,2015-02-21 12:00:00
597,2,2,2.5,77.75,38.88,2015-02-21 13:00:00
598,2,3,3.0,147.75,49.25,2015-02-21 14:00:00
599,2,8,2.38,337.0,42.12,2015-02-21 15:00:00
600,2,5,2.6,208.15,41.63,2015-02-21 16:00:00
601,2,5,2.2,193.7,38.74,2015-02-21 17:00:00
602,2,7,1.86,219.85,31.41,2015-02-21 18:00:00
603,2,7,1.86,220.7,31.53,2015-02-21 19:00:00
604,2,3,2.33,121.25,40.42,2015-02-21 20:00:00
605,2,3,1.33,55.5,18.5,2015-02-21 21:00:00
606,2,2,2.0,60.2,30.1,2015-02-21 22:00:00
607,2,1,3.0,61.5,61.5,2015-02-21 23:00:00
608,2,1,2.0,28.0,28.0,2015-02-22 11:00:00
609,2,3,4.33,221.5,73.83,2015-02-22 12:00:00
610,2,3,3.33,165.0,55.0,2015-02-22 13:00:00
611,2,2,2.5,87.25,43.62,2015-02-22 14:00:00
612,2,5,3.6,287.2,57.44,2015-02-22 15:00:00
613,2,5,2.4,204.0,40.8,2015-02-22 16:00:00
614,2,2,1.5,47.25,23.62,2015-02-22 17:00:00
615,2,2,1.5,54.25,27.12,2015-02-22 18:00:00
616,2,5,2.2,167.0,33.4,2015-02-22 19:00:00
617,2,3,1.67,77.25,25.75,2015-02-22 20:00:00
618,2,5,2.4,191.5,38.3,2015-02-22 21:00:00
619,2,1,3.0,49.75,49.75,2015-02-22 22:00:00
620,2,3,2.0,96.75,32.25,2015-02-23 11:00:00
621,2,9,1.89,295.5,32.83,2015-02-23 12:00:00
622,2,7,4.57,579.75,82.82,2015-02-23 13:00:00
623,2,1,2.0,30.5,30.5,2015-02-23 14:00:00
624,2,3,1.33,72.0,24.0,2015-02-23 15:00:00
625,2,5,1.8,155.45,31.09,2015-02-23 16:00:00
626,2,11,2.45,455.4,41.4,2015-02-23 17:00:00
627,2,7,2.14,233.7,33.39,2015-02-23 18:00:00
628,2,2,2.5,72.75,36.38,2015-02-23 19:00:00
629,2,2,1.5,53.5,26.75,2015-02-23 20:00:00
630,2,2,2.0,58.75,29.38,2015-02-23 21:00:00
631,2,2,2.0,64.5,32.25,2015-02-23 22:00:00
632,2,3,3.0,147.0,49.0,2015-02-24 11:00:00
633,2,11,2.73,516.7,46.97,2015-02-24 12:00:00
634,2,6,2.0,181.0,30.17,2015-02-24 13:00:00
635,2,3,1.67,84.0,28.0,2015-02-24 14:00:00
636,2,2,2.0,57.25,28.62,2015-02-24 15:00:00
637,2,6,2.17,217.5,36.25,2015-02-24 16:00:00
638,2,6,2.67,258.5,43.08,2015-02-24 17:00:00
639,2,6,2.33,214.9,35.82,2015-02-24 18:00:00
640,2,5,1.8,155.7,31.14,2015-02-24 19:00:00
641,2,5,1.6,145.5,29.1,2015-02-24 20:00:00
642,2,4,3.25,200.0,50.0,2015-02-24 21:00:00
643,2,1,1.0,16.5,16.5,2015-02-24 22:00:00
644,2,1,3.0,47.9,47.9,2015-02-25 10:00:00
645,2,3,2.0,84.75,28.25,2015-02-25 11:00:00
646,2,11,3.36,635.15,57.74,2015-02-25 12:00:00
647,2,7,2.14,237.7,33.96,2015-02-25 13:00:00
648,2,3,1.67,77.75,25.92,2015-02-25 14:00:00
649,2,7,2.43,280.2,40.03,2015-02-25 15:00:00
650,2,4,1.75,112.0,28.0,2015-02-25 16:00:00
651,2,6,2.33,225.95,37.66,2015-02-25 17:00:00
652,2,6,2.33,228.45,38.07,2015-02-25 18:00:00
653,2,4,1.25,87.95,21.99,2015-02-25 19:00:00
654,2,7,2.0,200.75,28.68,2015-02-25 20:00:00
655,2,4,1.75,122.75,30.69,2015-02-25 21:00:00
656,2,9,2.22,325.2,36.13,2015-02-26 12:00:00
657,2,10,3.8,619.0,61.9,2015-02-26 13:00:00
658,2,4,1.5,83.7,20.92,2015-02-26 14:00:00
659,2,4,3.5,209.5,52.38,2015-02-26 15:00:00
660,2,7,1.43,165.25,23.61,2015-02-26 16:00:00
661,2,9,2.44,343.75,38.19,2015-02-26 17:00:00
662,2,5,2.6,239.15,47.83,2015-02-26 18:00:00
663,2,5,2.4,200.0,40.0,2015-02-26 19:00:00
664,2,1,4.0,55.0,55.0,2015-02-26 20:00:00
665,2,1,1.0,20.75,20.75,2015-02-26 22:00:00
666,2,3,3.33,161.45,53.82,2015-02-27 11:00:00
667,2,11,2.0,374.0,34.0,2015-02-27 12:00:00
668,2,7,2.86,324.4,46.34,2015-02-27 13:00:00
669,2,4,3.5,220.25,55.06,2015-02-27 14:00:00
670,2,2,2.0,58.0,29.0,2015-02-27 15:00:00
671,2,8,2.25,270.45,33.81,2015-02-27 16:00:00
672,2,9,2.44,371.25,41.25,2015-02-27 17:00:00
673,2,10,3.0,501.2,50.12,2015-02-27 18:00:00
674,2,8,2.25,332.0,41.5,2015-02-27 19:00:00
675,2,4,1.75,115.2,28.8,2015-02-27 20:00:00
676,2,4,1.75,113.25,28.31,2015-02-27 21:00:00
677,2,1,1.0,16.5,16.5,2015-02-27 22:00:00
678,2,3,5.67,275.25,91.75,2015-02-28 11:00:00
679,2,7,2.0,236.95,33.85,2015-02-28 12:00:00
680,2,3,3.0,163.5,54.5,2015-02-28 13:00:00
681,2,4,1.25,95.65,23.91,2015-02-28 14:00:00
682,2,3,1.67,88.5,29.5,2015-02-28 15:00:00
683,2,4,2.75,186.95,46.74,2015-02-28 16:00:00
684,2,6,2.67,245.7,40.95,2015-02-28 17:00:00
685,2,7,2.71,296.2,42.31,2015-02-28 18:00:00
686,2,6,3.17,322.95,53.82,2015-02-28 19:00:00
687,2,7,2.14,247.95,35.42,2015-02-28 20:00:00
688,2,8,2.62,340.0,42.5,2015-02-28 21:00:00
689,2,1,3.0,40.0,40.0,2015-02-28 23:00:00
690,3,3,2.67,136.95,45.65,2015-03-01 11:00:00
691,3,1,2.0,28.5,28.5,2015-03-01 12:00:00
692,3,5,5.0,404.2,80.84,2015-03-01 13:00:00
693,3,5,1.4,114.75,22.95,2015-03-01 14:00:00
694,3,9,2.44,364.95,40.55,2015-03-01 15:00:00
695,3,7,1.71,187.25,26.75,2015-03-01 16:00:00
696,3,11,2.27,414.95,37.72,2015-03-01 17:00:00
697,3,7,1.86,237.15,33.88,2015-03-01 18:00:00
698,3,3,2.67,150.5,50.17,2015-03-01 19:00:00
699,3,6,3.0,293.75,48.96,2015-03-01 20:00:00
700,3,5,2.2,191.2,38.24,2015-03-01 21:00:00
701,3,4,1.75,138.25,34.56,2015-03-01 22:00:00
702,3,3,1.67,70.75,23.58,2015-03-02 11:00:00
703,3,11,4.27,775.4,70.49,2015-03-02 12:00:00
704,3,8,2.62,334.65,41.83,2015-03-02 13:00:00
705,3,5,2.4,210.25,42.05,2015-03-02 14:00:00
706,3,1,1.0,17.95,17.95,2015-03-02 15:00:00
707,3,8,2.0,255.95,31.99,2015-03-02 16:00:00
708,3,10,1.6,236.25,23.62,2015-03-02 17:00:00
709,3,7,1.86,218.0,31.14,2015-03-02 18:00:00
710,3,4,3.75,260.35,65.09,2015-03-02 19:00:00
711,3,3,2.67,140.55,46.85,2015-03-02 20:00:00
712,3,2,2.5,94.7,47.35,2015-03-02 21:00:00
713,3,3,1.33,66.25,22.08,2015-03-03 11:00:00
714,3,6,2.0,193.75,32.29,2015-03-03 12:00:00
715,3,11,3.27,581.45,52.86,2015-03-03 13:00:00
716,3,3,6.0,283.75,94.58,2015-03-03 14:00:00
717,3,4,2.5,166.0,41.5,2015-03-03 15:00:00
718,3,3,2.67,153.75,51.25,2015-03-03 16:00:00
719,3,7,2.14,274.05,39.15,2015-03-03 17:00:00
720,3,5,2.4,186.75,37.35,2015-03-03 18:00:00
721,3,5,1.8,162.65,32.53,2015-03-03 19:00:00
722,3,4,1.75,112.0,28.0,2015-03-03 20:00:00
723,3,2,3.0,107.5,53.75,2015-03-03 21:00:00
724,3,3,2.0,92.5,30.83,2015-03-04 11:00:00
725,3,10,1.8,294.9,29.49,2015-03-04 12:00:00
726,3,8,3.38,440.5,55.06,2015-03-04 13:00:00
727,3,4,3.0,196.25,49.06,2015-03-04 14:00:00
728,3,4,2.75,170.15,42.54,2015-03-04 15:00:00
729,3,5,1.6,127.0,25.4,2015-03-04 16:00:00
730,3,4,1.5,97.5,24.38,2015-03-04 17:00:00
731,3,6,3.0,311.25,51.88,2015-03-04 18:00:00
732,3,7,2.43,291.2,41.6,2015-03-04 19:00:00
733,3,6,2.33,221.95,36.99,2015-03-04 20:00:00
734,3,3,2.33,117.0,39.0,2015-03-04 21:00:00
735,3,4,2.75,178.0,44.5,2015-03-04 22:00:00
736,3,1,3.0,50.25,50.25,2015-03-05 11:00:00
737,3,5,2.6,192.7,38.54,2015-03-05 12:00:00
738,3,5,3.8,296.5,59.3,2015-03-05 13:00:00
739,3,4,2.0,121.4,30.35,2015-03-05 14:00:00
740,3,6,2.0,214.75,35.79,2015-03-05 15:00:00
741,3,5,3.0,237.0,47.4,2015-03-05 16:00:00
742,3,8,1.75,221.25,27.66,2015-03-05 17:00:00
743,3,1,1.0,12.5,12.5,2015-03-05 18:00:00
744,3,7,1.71,195.75,27.96,2015-03-05 19:00:00
745,3,4,2.25,156.4,39.1,2015-03-05 20:00:00
746,3,2,3.0,106.75,53.38,2015-03-05 21:00:00
747,3,1,2.0,27.0,27.0,2015-03-05 22:00:00
748,3,3,1.67,74.5,24.83,2015-03-06 11:00:00
749,3,10,2.5,424.5,42.45,2015-03-06 12:00:00
750,3,8,1.5,217.0,27.12,2015-03-06 13:00:00
751,3,4,3.0,206.0,51.5,2015-03-06 14:00:00
752,3,4,2.75,175.65,43.91,2015-03-06 15:00:00
753,3,6,2.0,218.5,36.42,2015-03-06 16:00:00
754,3,6,2.67,260.2,43.37,2015-03-06 17:00:00
755,3,2,1.5,53.5,26.75,2015-03-06 18:00:00
756,3,2,2.5,78.7,39.35,2015-03-06 19:00:00
757,3,4,2.25,144.75,36.19,2015-03-06 20:00:00
758,3,2,1.5,53.75,26.88,2015-03-06 21:00:00
759,3,6,2.0,193.65,32.28,2015-03-07 11:00:00
760,3,9,3.33,473.95,52.66,2015-03-07 12:00:00
761,3,9,2.67,376.5,41.83,2015-03-07 13:00:00
762,3,5,1.6,132.45,26.49,2015-03-07 14:00:00
763,3,6,1.5,146.95,24.49,2015-03-07 15:00:00
764,3,5,2.0,164.25,32.85,2015-03-07 16:00:00
765,3,8,1.62,204.2,25.52,2015-03-07 17:00:00
766,3,8,2.75,337.95,42.24,2015-03-07 18:00:00
767,3,8,2.25,293.75,36.72,2015-03-07 19:00:00
768,3,13,2.69,551.95,42.46,2015-03-07 20:00:00
769,3,9,2.11,320.45,35.61,2015-03-07 21:00:00
770,3,7,1.86,246.95,35.28,2015-03-07 22:00:00
771,3,5,1.2,89.75,17.95,2015-03-08 11:00:00
772,3,8,1.25,170.25,21.28,2015-03-08 12:00:00
773,3,9,2.0,295.65,32.85,2015-03-08 13:00:00
774,3,8,2.75,364.25,45.53,2015-03-08 14:00:00
775,3,2,2.5,73.5,36.75,2015-03-08 15:00:00
776,3,3,2.33,118.75,39.58,2015-03-08 16:00:00
777,3,3,2.0,101.7,33.9,2015-03-08 17:00:00
778,3,4,2.25,173.0,43.25,2015-03-08 18:00:00
779,3,7,2.29,270.9,38.7,2015-03-08 19:00:00
780,3,5,2.0,172.25,34.45,2015-03-08 20:00:00
781,3,4,2.0,152.25,38.06,2015-03-08 21:00:00
782,3,6,1.67,166.75,27.79,2015-03-09 11:00:00
783,3,6,3.0,303.5,50.58,2015-03-09 12:00:00
784,3,10,2.6,436.55,43.66,2015-03-09 13:00:00
785,3,3,2.33,122.15,40.72,2015-03-09 14:00:00
786,3,2,1.0,24.75,12.38,2015-03-09 15:00:00
787,3,6,2.5,230.75,38.46,2015-03-09 16:00:00
788,3,9,2.0,302.45,33.61,2015-03-09 17:00:00
789,3,9,2.44,327.5,36.39,2015-03-09 18:00:00
790,3,3,2.67,121.0,40.33,2015-03-09 19:00:00
791,3,3,3.0,162.2,54.07,2015-03-09 20:00:00
792,3,1,2.0,37.5,37.5,2015-03-09 21:00:00
793,3,1,1.0,17.5,17.5,2015-03-09 22:00:00
794,3,1,1.0,20.25,20.25,2015-03-10 11:00:00
795,3,6,1.83,165.5,27.58,2015-03-10 12:00:00
796,3,4,4.25,294.9,73.72,2015-03-10 13:00:00
797,3,6,1.33,121.75,20.29,2015-03-10 14:00:00
798,3,7,2.71,321.25,45.89,2015-03-10 15:00:00
799,3,6,2.17,194.75,32.46,2015-03-10 16:00:00
800,3,6,3.0,300.0,50.0,2015-03-10 17:00:00
801,3,4,3.25,204.5,51.12,2015-03-10 18:00:00
802,3,8,1.88,260.5,32.56,2015-03-10 19:00:00
803,3,3,2.0,80.5,26.83,2015-03-10 20:00:00
804,3,6,2.5,259.2,43.2,2015-03-10 21:00:00
805,3,3,3.0,144.35,48.12,2015-03-10 22:00:00
806,3,1,2.0,33.5,33.5,2015-03-10 23:00:00
807,3,3,2.0,120.0,40.0,2015-03-11 11:00:00
808,3,9,3.89,542.45,60.27,2015-03-11 12:00:00
809,3,4,1.75,113.5,28.38,2015-03-11 13:00:00
810,3,3,2.67,124.7,41.57,2015-03-11 14:00:00
811,3,9,1.67,242.95,26.99,2015-03-11 16:00:00
812,3,8,2.12,270.5,33.81,2015-03-11 17:00:00
813,3,3,2.67,128.0,42.67,2015-03-11 18:00:00
814,3,4,1.25,95.5,23.88,2015-03-11 19:00:00
815,3,4,2.5,149.95,37.49,2015-03-11 20:00:00
816,3,2,1.5,41.0,20.5,2015-03-11 22:00:00
817,3,2,2.5,88.25,44.12,2015-03-12 11:00:00
818,3,11,2.64,505.35,45.94,2015-03-12 12:00:00
819,3,6,1.5,133.5,22.25,2015-03-12 13:00:00
820,3,3,4.0,208.0,69.33,2015-03-12 14:00:00
821,3,3,1.67,85.0,28.33,2015-03-12 15:00:00
822,3,3,2.0,100.75,33.58,2015-03-12 16:00:00
823,3,10,2.2,353.5,35.35,2015-03-12 17:00:00
824,3,5,2.8,222.95,44.59,2015-03-12 18:00:00
825,3,7,2.57,290.95,41.56,2015-03-12 19:00:00
826,3,4,3.0,192.7,48.18,2015-03-12 20:00:00
827,3,2,2.0,62.25,31.12,2015-03-12 21:00:00
828,3,2,2.0,61.0,30.5,2015-03-13 11:00:00
829,3,10,3.5,519.7,51.97,2015-03-13 12:00:00
830,3,6,2.17,194.2,32.37,2015-03-13 13:00:00
831,3,4,2.25,142.7,35.67,2015-03-13 14:00:00
832,3,3,2.0,80.25,26.75,2015-03-13 15:00:00
833,3,2,2.5,81.75,40.88,2015-03-13 16:00:00
834,3,12,2.42,466.25,38.85,2015-03-13 17:00:00
835,3,5,2.6,227.4,45.48,2015-03-13 18:00:00
836,3,11,2.0,372.2,33.84,2015-03-13 19:00:00
837,3,9,2.44,347.5,38.61,2015-03-13 20:00:00
838,3,5,2.4,198.2,39.64,2015-03-13 21:00:00
839,3,2,3.0,95.5,47.75,2015-03-13 22:00:00
840,3,6,1.67,167.75,27.96,2015-03-14 12:00:00
841,3,6,4.33,436.15,72.69,2015-03-14 13:00:00
842,3,4,2.25,148.5,37.12,2015-03-14 14:00:00
843,3,3,2.33,111.2,37.07,2015-03-14 15:00:00
844,3,10,1.8,281.25,28.12,2015-03-14 16:00:00
845,3,4,2.0,141.45,35.36,2015-03-14 17:00:00
846,3,9,1.33,203.25,22.58,2015-03-14 18:00:00
847,3,3,3.33,163.0,54.33,2015-03-14 19:00:00
848,3,6,1.67,164.4,27.4,2015-03-14 20:00:00
849,3,4,2.75,184.5,46.12,2015-03-14 21:00:00
850,3,1,2.0,38.0,38.0,2015-03-14 22:00:00
851,3,3,3.33,144.25,48.08,2015-03-15 11:00:00
852,3,2,3.0,87.75,43.88,2015-03-15 12:00:00
853,3,6,4.5,429.85,71.64,2015-03-15 13:00:00
854,3,3,1.0,55.45,18.48,2015-03-15 14:00:00
855,3,6,2.17,193.0,32.17,2015-03-15 15:00:00
856,3,10,2.8,456.6,45.66,2015-03-15 16:00:00
857,3,2,3.5,118.75,59.38,2015-03-15 17:00:00
858,3,8,2.12,261.25,32.66,2015-03-15 18:00:00
859,3,4,2.5,157.0,39.25,2015-03-15 19:00:00
860,3,2,2.0,73.5,36.75,2015-03-15 20:00:00
861,3,2,2.0,68.7,34.35,2015-03-15 21:00:00
862,3,1,2.0,22.5,22.5,2015-03-15 22:00:00
863,3,2,2.0,56.75,28.38,2015-03-16 11:00:00
864,3,13,1.62,348.2,26.78,2015-03-16 12:00:00
865,3,9,3.44,492.5,54.72,2015-03-16 13:00:00
866,3,4,1.5,105.25,26.31,2015-03-16 14:00:00
867,3,2,2.0,66.0,33.0,2015-03-16 15:00:00
868,3,8,2.12,263.9,32.99,2015-03-16 16:00:00
869,3,8,2.25,294.25,36.78,2015-03-16 17:00:00
870,3,8,2.0,266.75,33.34,2015-03-16 18:00:00
871,3,9,1.89,287.45,31.94,2015-03-16 19:00:00
872,3,1,3.0,48.5,48.5,2015-03-16 20:00:00
873,3,1,1.0,16.0,16.0,2015-03-16 21:00:00
874,3,1,3.0,49.5,49.5,2015-03-16 22:00:00
875,3,3,2.67,115.25,38.42,2015-03-17 11:00:00
876,3,4,1.25,82.75,20.69,2015-03-17 12:00:00
877,3,6,5.83,604.15,100.69,2015-03-17 13:00:00
878,3,6,2.5,256.2,42.7,2015-03-17 14:00:00
879,3,4,1.75,107.5,26.88,2015-03-17 15:00:00
880,3,10,2.2,378.7,37.87,2015-03-17 16:00:00
881,3,9,2.56,390.65,43.41,2015-03-17 17:00:00
882,3,5,2.2,180.75,36.15,2015-03-17 18:00:00
883,3,14,2.07,435.2,31.09,2015-03-17 19:00:00
884,3,5,2.6,224.95,44.99,2015-03-17 20:00:00
885,3,5,2.2,189.2,37.84,2015-03-17 21:00:00
886,3,2,1.5,58.25,29.12,2015-03-18 11:00:00
887,3,12,1.83,367.4,30.62,2015-03-18 12:00:00
888,3,8,2.5,362.0,45.25,2015-03-18 13:00:00
889,3,4,2.25,136.25,34.06,2015-03-18 14:00:00
890,3,1,2.0,21.75,21.75,2015-03-18 15:00:00
891,3,2,2.0,76.2,38.1,2015-03-18 16:00:00
892,3,9,2.0,281.0,31.22,2015-03-18 17:00:00
893,3,6,2.33,239.15,39.86,2015-03-18 18:00:00
894,3,5,1.8,137.75,27.55,2015-03-18 19:00:00
895,3,8,1.88,266.9,33.36,2015-03-18 20:00:00
896,3,3,1.0,57.0,19.0,2015-03-18 21:00:00
897,3,2,2.0,71.75,35.88,2015-03-18 22:00:00
898,3,6,2.5,255.4,42.57,2015-03-19 11:00:00
